,PhraseNo,Phrase,IsHateSpeech,Tokens
887,2111,"['Oya', 'hiru', 'kiyana', 'ponna', 'chenal', 'eka', 'thama', 'mukuth', 'danne', 'nethuwa', 'ohe', 'harak', 'wage', 'kiyaeanne..']",0,"['oya', 'hiru', 'kiyana', 'ponna', 'chenal', 'eka', 'thama', 'mukuth', 'danne', 'nethuwa', 'ohe', 'harak', 'wage', 'kiyaeanne']"
888,2116,"['පලයං', 'ගොන්', 'ඇඩ්මින්', 'යන්න', '...', 'uba', 'cricket', 'danna', 'ekek', 'neme', 'bola.kalisama', 'adaganada', 'post', 'eka', 'damme']",1,"['uba', 'cricket', 'danna', 'ekek', 'neme', 'bola kalisama', 'adaganada', 'post', 'eka', 'damme']"
889,2117,"['Meeta', 'passe', 'mu', 'binthu', '50', 'gehuwuth', 'kawruth', 'mokuth', 'kiyanda', 'hoda', 'neha', 'kawade', 'hari', '80', 'gahai', 'muge', 'kathawe', 'gehuwe', 'nethuvunater', 'filed', 'karala', 'dunnalu', 'ahanang', '12', 'th', 'man', 'ekata', 'thama', 'sudusu', 'hemoma', 'benne', 'ayage', 'pawdgalika', 'tharahater', 'nemeine', 'akath', 'therumganda', 'beriyeka']",0,"['meeta', 'passe', 'mu', 'binthu', '50', 'gehuwuth', 'kawruth', 'mokuth', 'kiyanda', 'hoda', 'neha', 'kawade', 'hari', '80', 'gahai', 'muge', 'kathawe', 'gehuwe', 'nethuvunater', 'filed', 'karala', 'dunnalu', 'ahanang', '12', 'th', 'man', 'ekata', 'thama', 'sudusu', 'hemoma', 'benne', 'ayage', 'pawdgalika', 'tharahater', 'nemeine', 'akath', 'therumganda', 'beriyeka']"
890,2118,"['හැමදාම', 'පිටරට', 'playersla', 'ඉස්සරහා', 'අපේ', 'players', 'la', 'බිම', 'දාලා', 'පාගපු', 'ඔයාට', 'මොකද', 'මේවා', 'ගැන', 'හිතෙන්නේ', '.']",0,"['playersla', 'players', 'la']"
891,2119,"['Hama', 'tour', 'ekakadima', 'mul', 'match', 'tika', 'hariyata', 'nogaha', 'team', 'eken', 'ain', 'karanna', 'lan', 'weddima', 'hodata', 'gahala', 'eelaga', 'tour', 'ekatath', 'kusal', 'mendis', 'select', 'wenawa', '.']",0,"['hama', 'tour', 'ekakadima', 'mul', 'match', 'tika', 'hariyata', 'nogaha', 'team', 'eken', 'ain', 'karanna', 'lan', 'weddima', 'hodata', 'gahala', 'eelaga', 'tour', 'ekatath', 'kusal', 'mendis', 'select', 'wenawa']"
892,2121,"['Meke', 'inna', 'moda', 'ponna', 'pakkuta', 'tawama', 'terenna..', 'aththa', 'u', 'kiyapu', 'kathawa..', 'lether', 'ballayak', 'bat', 'ekak', 'allapu', 'kisima', 'ekek', 'uta', 'banne', 'na', '...']",0,"['meke', 'inna', 'moda', 'ponna', 'pakkuta', 'tawama', 'terenna', 'aththa', 'u', 'kiyapu', 'kathawa', 'lether', 'ballayak', 'bat', 'ekak', 'allapu', 'kisima', 'ekek', 'uta', 'banne', 'na']"
893,2123,"['Page', 'ekakata', 'puluwnnlu', 'banala', 'player', 'kenek', 'hadana', '.ithin', 'diyunu', 'weida', 'lankawa.sigithi', 'page']",0,"['page', 'ekakata', 'puluwnnlu', 'banala', 'player', 'kenek', 'hadana', 'ithin', 'diyunu', 'weida', 'lankawa sigithi', 'page']"
894,2124,"['Mona', 'daksatawayak', 'tibbath', 'wedak', 'na', 'nihatamani', 'kamay', 'manussakamay', 'hadaganna', 'bari', 'nan', 'wedak', 'na']",0,"['mona', 'daksatawayak', 'tibbath', 'wedak', 'na', 'nihatamani', 'kamay', 'manussakamay', 'hadaganna', 'bari', 'nan', 'wedak', 'na']"
895,2126,"['Mendista', 'katiya', 'gehuwa', 'wedi', ',', 'mathaka', 'thiyaganin', 'mendis', 'thama', 'last', '2nd', 'high', 'score', 'in', 'world', '.']",0,"['mendista', 'katiya', 'gehuwa', 'wedi', 'mathaka', 'thiyaganin', 'mendis', 'thama', 'last', '2nd', 'high', 'score', 'in', 'world']"
896,2127,"['උබට', 'ලැබුන', 'අවස්ථාව', 'වෙන', 'උන්ට', 'හම්බ', 'උනානම්', 'ක්\u200dරිස්', 'ගේල්', 'කැලේ', 'කරුමේ', 'කියන්නේ', 'un', 'උබ', 'වගේ', 'කොච්ගේ', 'ඇටේ', 'මිරිකුවේ', 'නැ']",0,['un']
897,2129,"['Ochchara', 'vata', 'vela', 'gahaddith', 'mu', 'kawda', 'kiyala', 'uma', 'pennuva', '.mu', 'yakek', '.']",0,"['ochchara', 'vata', 'vela', 'gahaddith', 'mu', 'kawda', 'kiyala', 'uma', 'pennuva', 'mu', 'yakek']"
898,2130,"['Mu', 'kathakala', 'wadi', 'nadda.ekak', 'gahuwama', 'kohomada', 'katata', 'awa', 'pana.uda', 'paninna', 'epa', 'wadiya']",0,"['mu', 'kathakala', 'wadi', 'nadda ekak', 'gahuwama', 'kohomada', 'katata', 'awa', 'pana uda', 'paninna', 'epa', 'wadiya']"
899,2134,"['Mendis', 'hadune', ',', 'banina', 'aya', 'nisa', 'thamai..athnam', 'thama', 'fail']",0,"['mendis', 'hadune', 'banina', 'aya', 'nisa', 'thamai athnam', 'thama', 'fail']"
900,2135,"['Awula', 'gaththath', 'kamak', 'na', 'fail', 'unoth', 'baninava']",0,"['awula', 'gaththath', 'kamak', 'na', 'fail', 'unoth', 'baninava']"
901,2136,"['Gdak', 'unta', 'thyna', 'crckrlslage', 'padyt', 'thyna', 'irisiywa', 'wen', 'mkuth', 'neme']",0,"['gdak', 'unta', 'thyna', 'crckrlslage', 'padyt', 'thyna', 'irisiywa', 'wen', 'mkuth', 'neme']"
902,2137,"['Mach', 'Dahayaka', 'bindhu', 'gahala', 'eka', 'mach', 'ekak', 'witarak', 'gahala', 'madhi', 'malli', '.']",0,"['mach', 'dahayaka', 'bindhu', 'gahala', 'eka', 'mach', 'ekak', 'witarak', 'gahala', 'madhi', 'malli']"
903,2138,"['ubala', 'uta', 'banala', 'balanl', 'dan', 'hoda', 'kiyanw..ayet', 'match', 'ekk', 'fail', 'unama', 'ayet', 'bainw']",0,"['ubala', 'uta', 'banala', 'balanl', 'dan', 'hoda', 'kiyanw ayet', 'match', 'ekk', 'fail', 'unama', 'ayet', 'bainw']"
904,2139,"['Hoda', 'wade', 'gon', 'admin', 'lata..Adminlata', 'puluwan', 'da', 'cricketets', 'lawa', 'hadanna']",0,"['hoda', 'wade', 'gon', 'admin', 'lata adminlata', 'puluwan', 'da', 'cricketets', 'lawa', 'hadanna']"
905,2140,"['Kohoma', 'gehuwath', '1million', 'lebenawane', '...']",0,"['kohoma', 'gehuwath', '1million', 'lebenawane']"
906,2142,"['නවතම', 'ක්\u200dරිකට්', 'තොරතුරු', 'සඳහා', 'subscribe', 'කරන්න', '.', 'ඔබ', 'අපේ', 'වීඩියෝ', 'වලට', 'කැමති', 'නම්', 'like', 'කරන්න', 'share', 'කරන්න', '.', 'කරුණාකර', 'ඔබේ', 'සහාය', 'අපට', 'ලබා', 'දෙන්න', '.', 'ස්තූතියි', '!']",0,"['subscribe', 'like', 'share']"
907,2144,"['sanga', 'cheer', 'karanwa', 'dakkada', 'ke', 'gahala', 'mahelata', '1.10']",0,"['sanga', 'cheer', 'karanwa', 'dakkada', 'ke', 'gahala', 'mahelata', '1 10']"
908,2145,"['supirima', 'weda', 'karayek']",0,"['supirima', 'weda', 'karayek']"
909,2146,"['ambo', 'eka', 'patta', 'kollek', 'mahela', 'ah']",0,"['ambo', 'eka', 'patta', 'kollek', 'mahela', 'ah']"
910,2148,"['Comment', 'කියවන්න', 'කවුද', 'අවේ', 'like', 'ඔනි']",0,"['comment', 'like']"
911,2151,"['නියම', 'song', 'එකක්', 'කියන', 'උන්', 'මේ', 'කොනට']",0,['song']
912,2152,"['සිංදුවෙ', 'quality', 'එක', 'vidio', 'එකෙන්', 'බස්සල..']",0,"['quality', 'vidio']"
913,2153,"['මාරම', 'ලස්සනයි', 'අයියේ', '.සිංදුව', '...', 'හැබැයි', 'මීට', 'වැඩිය', 'දෙයක්', 'video', 'එකෙන්', 'බලාපොරොත්තු', 'උනා', '...']",0,['video']
914,2154,"['ලංකාවේ', 'වැඩියෙන්ම', 'නිල', 'නොවන', 'වීඩියෝ', 'හැදුනු', 'සිංදුව', 'වෙන්න', 'ඇති', 'මේක', '.', 'අන්තිමට', 'official', 'එකත්', 'ආවා', 'එල']",0,['official']
915,2159,"['Mata', 'prashne', 'eka', 'neme', 'aiya', '.', 'Kella', 'hambune', 'ewaleman', 'rosa', 'mal', 'pokura', 'gatte', 'kata', 'dennada', 'kiyana', 'eka', '.', 'Aiya', 'Ethakota', 'kalin', 'kellata', 'bootda']",0,"['mata', 'prashne', 'eka', 'neme', 'aiya', 'kella', 'hambune', 'ewaleman', 'rosa', 'mal', 'pokura', 'gatte', 'kata', 'dennada', 'kiyana', 'eka', 'aiya', 'ethakota', 'kalin', 'kellata', 'bootda']"
916,2160,"['මැරෙන්න', 'කලින්', 'ඔයාගේ', 'song', 'එකක්', 'live', 'අහන', 'එක', 'මගේ', 'ජීවිතේ', 'ලොකු', 'හීනයක්', 'අයියෙ.voice', 'එකනම්', 'පට්ටයි', '.']",0,"['song', 'live']"
917,2162,"['කාලෙකට', 'පස්සෙ', 'අහපු', 'හොඳම', 'සින්දුවක්', '.', 'සින්දුවෙ', 'lyrics', 'එක්ක', 'හදන්න', 'තිබුනා', 'සුපිරිම', 'visual', 'එකක්', '...', 'lyrics', 'මාරම', 'ලස්සනයි', '.', 'අවුලක්', 'නෑ', 'නියමයි', '...']",0,"['lyrics', 'visual', 'lyrics']"
918,2167,"['Song', 'eke', 'amuthu', 'pattama', 'gathiyak', 'thiyenne', 'eka', 'nam', 'maarayi', '.', 'Video', 'eka', 'meeta', 'wada', 'supiriyata', 'thibunanam', 'niyamayi']",0,"['song', 'eke', 'amuthu', 'pattama', 'gathiyak', 'thiyenne', 'eka', 'nam', 'maarayi', 'video', 'eka', 'meeta', 'wada', 'supiriyata', 'thibunanam', 'niyamayi']"
919,2168,"['නුරාවි', 'සිංදුව', 'මටත්', 'අහම්බෙන්', 'ඇහුනේ.එදා', 'ඉදන්', 'අද', 'වෙනකල්..මගේ', 'playlist', 'එකේ', 'favorite', 'playlist', 'එකට', 'add', 'වෙලා', 'තියෙන්නී..කොච්චර', 'ඇහුවත්', 'එපා', 'වෙන්නේ', 'නෑ', '...']",0,"['playlist', 'favorite', 'playlist', 'add']"
920,2169,"['oya', 'audio', 'akata', 'wagema', 'videyo', 'aktath', 'සාධාරණයක්', 'කරන්න', 'තිබ්බා']",0,"['oya', 'audio', 'akata', 'wagema', 'videyo', 'aktath']"
921,2170,"['ftt', 'aiyahhh', '...', '.maru', 'song', 'eka', '...', 'kochchr', 'ahuwath', 'epa', 'wenne', 'naa']",0,"['ftt', 'aiyahhh', 'maru', 'song', 'eka', 'kochchr', 'ahuwath', 'epa', 'wenne', 'naa']"
922,2171,"['දැන්', 'මේ', 'වීඩියෝ', 'එකෙන්', 'වැඩක්', 'නෑ', 'බන්..ඕඩියෝ', 'එක', 'ගොඩක්', 'famous', 'නේ.ඇයි', 'වීඩියෝ', 'එකක්', 'කරලා', 'සල්ලි', 'නාස්ති', 'කරගත්තේ', '?']",0,['famous']
923,2172,"['Aiyo', 'video', 'aken', 'meta', 'wada', 'deyak', 'balaporoththu', 'una', 'yaluwa']",0,"['aiyo', 'video', 'aken', 'meta', 'wada', 'deyak', 'balaporoththu', 'una', 'yaluwa']"
924,2173,"['සින්දුවත්', 'ලස්සනයි', 'video', 'එකත්', 'ලස්සනයි', '...', '...', 'සින්දුවෙ', 'ඉන්න', 'නංගිත්', 'ලස්සනයි', ',', '...', '...', '.']",0,['video']
925,2174,"['Boot', 'sindu', 'walata', 'wada', 'හොද', 'වැඩක්', 'මගෙන්', 'සුබ', 'පැතුම්']",0,"['boot', 'sindu', 'walata', 'wada']"
926,2176,"['Hodai', 'eka', 'katath', 'thiyenne', 'eka', 'nithiya', '.president', 'unath', 'nithiya', 'ekai', '.']",0,"['hodai', 'eka', 'katath', 'thiyenne', 'eka', 'nithiya', 'president', 'unath', 'nithiya', 'ekai']"
927,2177,"['Video', 'හොරකන්', 'කරන්න', 'එපා', 'Hiru.උබලට', 'කලින්', 'මමයි', 'විඩියෝ', 'එක', 'දැම්මේ', '.']",0,['video']
928,2180,"['me', 'wage', 'ayath', 'policiye', 'innawa', 'neda', '...', '.mage', 'jivithetama', 'habahin', 'dakkamai', '...', 'ela', 'ela', '...']",0,"['me', 'wage', 'ayath', 'policiye', 'innawa', 'neda', 'mage', 'jivithetama', 'habahin', 'dakkamai', 'ela', 'ela']"
929,2181,"['Attha', 'kathawa', '...', 'policye', 'obalata', 'Budusaranai', '...', '...', '.']",0,"['attha', 'kathawa', 'policye', 'obalata', 'budusaranai']"
930,2182,"['Oyaa', 'police', 'karayawa', 'gennala', 'diyankkoo', '.', 'Marannaa', '.', 'Ponna', 'hetta']",1,"['oyaa', 'police', 'karayawa', 'gennala', 'diyankkoo', 'marannaa', 'ponna', 'hetta']"
931,2185,"['Hiru', 'මගේ', 'Video', 'එක', 'ඉස්සුවේ.මමයි', 'මේක', 'දැම්මේ', 'එයාලට', 'කලින්.බලු', 'වැඩ', 'මේවා..']",0,"['hiru', 'video']"
932,2187,"['oya', 'colour', 'eken', 'oya', 'model', 'eken', 'thiyenne', 'eka', 'car', 'ekai', 'lankawatama', 'number', 'plate', 'nathi', 'unath', 'meya', 'monawa', 'karath', 'alla', 'ganna', 'puluwan', '(', 'And', 'register', 'karanne', 'nathuwa', 'inne', 'salli', 'gewanna', 'wena', 'hinda', ')']",0,"['oya', 'colour', 'eken', 'oya', 'model', 'eken', 'thiyenne', 'eka', 'car', 'ekai', 'lankawatama', 'number', 'plate', 'nathi', 'unath', 'meya', 'monawa', 'karath', 'alla', 'ganna', 'puluwan', 'and', 'register', 'karanne', 'nathuwa', 'inne', 'salli', 'gewanna', 'wena', 'hinda']"
933,2190,"['දකුණු', 'පළාතේ', 'ක්\u200dරිකට්', 'ක්\u200dරීඩාව', 'සඳහා', 'නව', 'ජීවයක්', 'එක්', 'කරමින්', '``', 'ඔස්වේ', ""''"", 'ගෘහස්ත', 'ක්\u200dරිකට්', 'පුහුණු', 'මධ්\u200dයස්ථානය', 'අද', '(', '25', ')', 'පෙරවරුවේ', 'ලෝක', 'කුසලානය', 'දිනූ', 'ශ්\u200dරී', 'ලංකා', 'කණ්ඩායමේ', 'නායක', 'අර්ජුන', 'රණතුංග', 'මහතාගේ', 'ප්\u200dරධානත්වයෙන්', 'මාතර', '-', 'වල්ගම', 'ප්\u200dරදේශයේදී', 'විවෘත', 'විය', '.']",0,['25']
934,2192,"['Hello', 'Priyantha', 'ayie', 'oyage', 'school', 'eka', 'lamai', 'anith', 'patthe', 'watthe', 'aba', 'gahata', 'gall', 'gahuwe', 'nadda', '...', 'mathakada', '..budusaranai']",0,"['hello', 'priyantha', 'ayie', 'oyage', 'school', 'eka', 'lamai', 'anith', 'patthe', 'watthe', 'aba', 'gahata', 'gall', 'gahuwe', 'nadda', 'mathakada', 'budusaranai']"
935,2194,"['eka', 'niyamai', '...', 'kalekata', 'passe', 'wenas', 'joke', 'tikak', '...', 'parana', 'tikama', 'ahala', 'epa', 'wela', 'hitiye..']",0,"['eka', 'niyamai', 'kalekata', 'passe', 'wenas', 'joke', 'tikak', 'parana', 'tikama', 'ahala', 'epa', 'wela', 'hitiye']"
936,2195,"['Oya', 'dannata', 'suba', 'patum', 'jaya', 'vava']",0,"['oya', 'dannata', 'suba', 'patum', 'jaya', 'vava']"
937,2197,"['Podiun', 'isaraha', 'thiyagena', 'niyama', 'vihilutikak', 'karanne.maru', 'ane']",0,"['podiun', 'isaraha', 'thiyagena', 'niyama', 'vihilutikak', 'karanne maru', 'ane']"
938,2198,"['me', 'podi', 'ayta', 'ynna', 'kiynnko', 'aneere', '...', 'video', 'eka', 'kewa']",0,"['me', 'podi', 'ayta', 'ynna', 'kiynnko', 'aneere', 'video', 'eka', 'kewa']"
939,2199,"['Thabili', 'watenakota', 'ahulan', 'bonawa', 'eka', 'patta']",0,"['thabili', 'watenakota', 'ahulan', 'bonawa', 'eka', 'patta']"
940,2200,"['Police', 'ballange', 'awa', 'ragapanna', 'epaaa', '.']",0,"['police', 'ballange', 'awa', 'ragapanna', 'epaaa']"
941,2202,"['Ponna', 'wesike', 'pakayo', 'dannek', 'mona', 'vihiluda', 'mewa', 'mawata', 'hodai', 'kiyanne', 'modayo', 'thani', 'kunuharpa']",1,"['ponna', 'wesike', 'pakayo', 'dannek', 'mona', 'vihiluda', 'mewa', 'mawata', 'hodai', 'kiyanne', 'modayo', 'thani', 'kunuharpa']"
942,2203,"['ධම්මික', 'පෙරේරාට', 'වඩා', 'සල්ලි', 'තියෙන', 'මොලේ', 'තියෙන', 'උන්', 'unlike', 'කරල', '.']",0,['unlike']
943,2212,"['thank', 'you..meka', 'enakal', 'htye..search', 'karath', 'ekka']",0,"['thank', 'you meka', 'enakal', 'htye search', 'karath', 'ekka']"
944,2213,"['Dhammika', 'Illamuda', 'Next', 'Presidential', 'Election', 'Ekata', '?', '?']",0,"['dhammika', 'illamuda', 'next', 'presidential', 'election', 'ekata']"
945,2214,"['අපේ', 'කාලයේ', 'මිනිස්', 'පරිඝනකය', 'respect', 'sir']",0,"['respect', 'sir']"
946,2215,"['Supiriy', 'kiyla', 'wadak', 'na', 'obathumata', 'dirgausha']",0,"['supiriy', 'kiyla', 'wadak', 'na', 'obathumata', 'dirgausha']"
947,2217,"['උගෙ', 'දේෂපාලන', 'බලාපොරොත්තු', 'ඇති', 'ඒත්', 'පට්ට', 'ideas', 'තියන', 'මොලයක්', 'කොහොම', 'කොහෙන්', 'චන්දේ', 'ඉල්ලුවත්', 'මේ', 'වගේ', 'මිනිස්සු', 'නෙවෙයිද', 'රටේ', 'පාලනය', 'බාරගන්න', 'ඔනේ', '...', 'casiono', 'සල්ලි', 'කියනවනේ', 'කමෙන්ට්', 'වල', 'ඉතින්', 'උබලත්', 'සල්ලි', 'හොයන්න', 'ආසයිනේ', 'ඒත්', 'උබලට', 'පුලුවන්ද', 'casino', 'machine', 'එකක්වත්', 'දාගන්න..බෑනෙ', 'බෑනේ']",0,"['ideas', 'casiono', 'casino', 'machine']"
948,2218,"['ඒකටත්', 'base', 'එකක්', 'ඔනි', 'තාම', 'casino', 'machine', 'එකේ', 'පේටන්', 'එක', 'තියෙන්නේ', 'ධම්මික', 'පෙරේරාගෙ', 'නමට', 'ඉතින්', 'එයා', 'හොයාගත්ත', 'දේන්', 'ඌ', 'නැතුව', 'උබල', 'සල්ලි', 'හොයන්', 'කන්නද', 'කියන්නේ']",0,"['base', 'casino', 'machine']"
949,2219,"['දම්මික', 'පෙරේරාට', 'වඩා', 'සල්ලි', 'තියන', '85', 'දෙනෙක්', 'Unlike', 'කරලා', '...']",0,"['85', 'unlike']"
950,2221,"['රට', 'ගැන', 'අහන්නේ.හොදකට', 'නෙමෙයි.ජනදිපති', 'වරනයට', 'ඉල්ලයි', 'වගේ..මොහු', 'ජනදිපති', 'වෙනවට', 'කැමතිඅය', 'Like', 'එකක්', 'දමු', '...']",0,['like']
951,2227,"['ඔයා', 'උනොත්', 'ජානාදිපති', 'උනොත්', '.රට', 'ලොකේම', '1', 'එක', 'අපේ', 'රට', '.', 'ඔයා', 'තමයි', 'මගේ', 'ගුරු', '.ඔයාගේ', 'එක', 'කතාවක්', 'අහකට', 'යන්නේ', 'නොමැත', 'යන්නේ']",0,['1']
952,2234,"['Mulu', 'amathi', 'mandalema', 'nathuwa', 'dammika', 'pererawa', 'dammanm', 'hari..', 'respect', 'sir']",0,"['mulu', 'amathi', 'mandalema', 'nathuwa', 'dammika', 'pererawa', 'dammanm', 'hari', 'respect', 'sir']"
953,2237,"['chathura', 'aiya', 'viyaparikayoma', 'gennala', 'me', 'wade', 'kranna', 'digtama', 'hadena', 'minissunta', 'loku', 'udawwak', 'wewi', 'bs']",0,"['chathura', 'aiya', 'viyaparikayoma', 'gennala', 'me', 'wade', 'kranna', 'digtama', 'hadena', 'minissunta', 'loku', 'udawwak', 'wewi', 'bs']"
954,2240,"['Eyage', 'company', 'ekaka', 'wada', 'karala', 'balannako', 'sewakayanta', 'salakana', 'widiha', 'anthimai.ehema', 'salli', 'ithuru', 'karoth', 'godak', 'aya', 'pohosath']",0,"['eyage', 'company', 'ekaka', 'wada', 'karala', 'balannako', 'sewakayanta', 'salakana', 'widiha', 'anthimai ehema', 'salli', 'ithuru', 'karoth', 'godak', 'aya', 'pohosath']"
955,2241,"['Lankawe', 'ministry', 'wala', 'inna', 'unwath', 'mechchara', 'danne', 'nathuwa', 'athi', '.']",0,"['lankawe', 'ministry', 'wala', 'inna', 'unwath', 'mechchara', 'danne', 'nathuwa', 'athi']"
956,2243,"['..Germany', 'වල', 'study', 'කරන', 'පිලිවෙල', 'දැන', 'ගන්න', 'මේ', 'පැත්තට', 'එන්න', '.', 'මුල', 'සිට', 'සරලව', 'සිංහලෙන්ම', 'දැන', 'ගන්න', 'මචං', 'In', 'Germany', 'චැනල්', 'එකට', 'පිවිසෙන්න', '.', 'Subscribe', 'කරන්න', 'අමතක', 'නොකරන්න', '.']",0,"['germany', 'study', 'in', 'germany', 'subscribe']"
957,2245,"['ඔබතුමා', 'පුදුමයි..ඒත්', 'අපි', 'අපේ', 'මොලයෙන්', '100', '%', 'ය', 'ප්\u200dරයෝජනයට', 'ගන්නවා..එකම', 'වෙලාවකනම්', 'නෙමේ', 'නමුත්', 'අපි', 'ප්\u200dරයෝජනයට', 'ගන්නවා', 'මොලයේ', 'හැම', 'සංජායන', 'ප්\u200dරදේශයක්ම']",0,['100']
958,2246,"['සරු', 'සුබ', 'දේවල්', 'අහන්න', 'දකින්න', 'channel', 'එක', 'subscribe', 'කරන්', 'යන්න..', 'ස්තුතියි..']",0,"['channel', 'subscribe']"
959,2247,"['දම්මික', 'පෙරේරා', 'මහත්මාට', 'වඩා', 'චමත්', 'පලිහපිටිය', 'මහතාගේ', 'මුලු', 'වත්කම', 'දම්මික', 'මහතා', 'වගේ', 'දෙගුණයකි.ඒ', 'Facebook', 'නිර්මාණය', 'කිරිමට', 'දායක', 'වීම', 'සහ', 'නොයෙකුත්', 'වෙනත්', 'ඔහුගේ', 'ව්\u200dයාපාර', 'මගිනි.නමුත්', 'චමත්', 'පලිහපිටිය', 'මහතාගේ', 'පුරවැසිභාවය', 'තිබෙන්නේ', 'ඇමරිකාවේ', 'ය.එම', 'නිසා', 'ඔහු', 'ලංකාවේ', 'අංක', 'එකේ', 'ව්\u200dයාපාරිකයා', 'වන්නේ', 'නැත..මෙම', 'චරිතය', 'පිලිබඳ', 'බොහෝ', 'දෙනෙක්', 'දන්නේ', 'නැත.නමුත්', 'ශ්\u200dරී', 'ලාංකිකයෝ', 'වශයෙන්', 'අපි', 'චමත්', 'පලිහපිටිය', 'කියන', 'චරිතය', 'ගැනද', 'ආඩම්බර', 'විය', 'යුතුයි']",0,['facebook']
960,2248,"['Dhammika', 'perera', 'godak', 'hodai', 'namuth', 'LB', 'finance', 'asadarana', 'wada', 'karanawa', 'methuma', 'danneth', 'nathuwa', 'athi']",0,"['dhammika', 'perera', 'godak', 'hodai', 'namuth', 'lb', 'finance', 'asadarana', 'wada', 'karanawa', 'methuma', 'danneth', 'nathuwa', 'athi']"
961,2250,"['meka', 'balanakota', 'andenawa', '.', 'ai', 'mewage', 'minissu', 'apiwa', 'palanaya', 'karanne', 'naththe', 'mokada', 'kiyala', '.']",0,"['meka', 'balanakota', 'andenawa', 'ai', 'mewage', 'minissu', 'apiwa', 'palanaya', 'karanne', 'naththe', 'mokada', 'kiyala']"
962,2251,"['Me', 'video', 'eka', 'godak', 'lankawe', 'kattiya', 'ona', 'deyak', '.']",0,"['me', 'video', 'eka', 'godak', 'lankawe', 'kattiya', 'ona', 'deyak']"
963,2253,"['Meekanm', 'pudumakara', 'nihathamani', 'kamak', 'kochchra', 'salli', 'thibbath', '.', 'Ape', 'politiciansla', 'meewa', 'balanna', 'oona', '.', 'Ape', 'ihala', 'inna', 'Hama', 'politicianma', 'mehenm', 'Lanka', 'patta', 'thanaka', 'adha']",0,"['meekanm', 'pudumakara', 'nihathamani', 'kamak', 'kochchra', 'salli', 'thibbath', 'ape', 'politiciansla', 'meewa', 'balanna', 'oona', 'ape', 'ihala', 'inna', 'hama', 'politicianma', 'mehenm', 'lanka', 'patta', 'thanaka', 'adha']"
964,2254,"['oba', 'thuma', 'daskshayek', ',', 'habai', 'AI', 'concept', 'me', 'vidiyata', 'aka', 'use', 'kalot', 'ake', 'wasi', 'wagema', 'awasi', 'godai', 'nda', '.', 'route', 'robbing', 'and', 'precestace', 'ki', 'de', 'AI', 'concept', 'athule', 'tibboth', ',', 'twa', 'godak', 'prctical', 'wei', 'nda', '?']",0,"['oba', 'thuma', 'daskshayek', 'habai', 'ai', 'concept', 'me', 'vidiyata', 'aka', 'use', 'kalot', 'ake', 'wasi', 'wagema', 'awasi', 'godai', 'nda', 'route', 'robbing', 'and', 'precestace', 'ki', 'de', 'ai', 'concept', 'athule', 'tibboth', 'twa', 'godak', 'prctical', 'wei', 'nda']"
965,2256,"['අපි', 'ඔබ', 'තුමාම', 'develop', 'කරපු', 'ව්\u200dයාපාර', 'විදිහට', 'අහල', 'තියෙන්නේ', 'කොල්ලුපිටිය', 'බම්බලපිටිය', 'Casino', 'සමූහයයි', '.', 'අනෙක්', 'සියලු', 'ව්\u200dයාපාර', 'ආරම්භ', 'කලේ', ',', 'මහන්සියෙන්', 'ගොඩනැගුවේ', 'වෙනත්', 'ව්\u200dයවසායකින්', ',', 'ඔබතුමා', 'කලේ', 'එවා', 'කූට', 'ලෙස', 'කොටස්', 'වෙලදපල', 'අපරාධ', 'වන', 'insider', 'dealings', 'මගින්', 'එම', 'කොටස්', 'මිල', 'සමග', 'සෙල්ලම්', 'කරමින්', 'ඒම', 'ආයතන', 'මිලදී', 'ගැනීම', 'නොවේද', '?']",0,"['develop', 'casino', 'insider', 'dealings']"
966,2257,"['ඔබතුමා', 'දත්ත', 'මත', 'පදනම්', 'වන', 'නිසා', ',', 'අපිට', 'ඔබතුමාගේ', 'ඉහලම', 'ලාභ', 'ලබන', 'ආයතන', '10', 'ය', 'මොනවාද', ',', 'ඒවායේ', 'කොටස්', 'අයිතිය', 'ඔබ', 'සතු', 'කරගත්තේ', 'කෙසේද', 'කවර', 'උපක්\u200dරමයකින්ද', 'යන්න', 'අපට', 'පහදා', 'දෙනවාද', '?']",0,['10']
967,2258,"['Me', 'manussaya', 'me', 'thenata', 'awa', 'vidiha', 'Gena', 'me', 'video', 'balapu', 'ayata', 'kisima', 'prashnayak', 'nethuwa', 'ethi', '.']",0,"['me', 'manussaya', 'me', 'thenata', 'awa', 'vidiha', 'gena', 'me', 'video', 'balapu', 'ayata', 'kisima', 'prashnayak', 'nethuwa', 'ethi']"
